query,top tables,target table,target answer
what was the major platform of the know-nothing party,List of World Series broadcasters_1082E4A5B915C3CB,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,What Happened to Monday_C997848B8AB2A8CD,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,List of Bleach episodes_1781A143D661C626,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,Like the Deserts Miss the Rain_2BBFC02141AB6208,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,Democratic-Republican Party_F1E5C71A7FDEF5AC,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,Residence Act_F1E5C71A7FDEF5AC,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,Virginia Plan_F1E5C71A7FDEF5AC,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,Paradise by the Dashboard Light_F2D38699E9A46F4A,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,World of Ghost in the Shell_9474DA6F2A8C2815,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,Pontiac Silverdome_1BBA80E3BDBEE936,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,List of National Football League rushing champions_F4249BAEE33CADEF,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,Franklin D. Roosevelt_E05EC70B2CEA830A,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,List of Supernatural characters_DA1684EFA33959FD,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,List of current members of the Rajya Sabha_5758AA24CC0C8294,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,Battle of Antietam_F0EB060AC9F8B9A,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,Endless Love (song)_DB702AA9B035BCE9,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,James Remar_2832D605530CA586,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,List of The Daily Show correspondents_ACFDDBC629C4D78D,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,I Don't Want to Miss a Thing_8D3523F561232AD3,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,Women's suffrage in New Zealand_4094EC80475C09D2,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,Stop! In the Name of Love_194D77C6E53A8234,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,Criminal Minds (season 13)_E62A960F1665F915,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,Anaconda Plan_F0EB060AC9F8B9A,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,Union blockade_F0EB060AC9F8B9A,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,What Kind of Man Would I Be?_9C05963DA77BBC01,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,James Madison University_F1E5C71A7FDEF5AC,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,"Madison, Wisconsin_F1E5C71A7FDEF5AC",Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,Like the Deserts Miss the Rain_8C40CF0AB0B1DFF3,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,Martha & Snoop's Potluck Dinner Party_21F7900950D584BD,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,"Abraham, Martin and John_8FC1FB1878A12CA7",Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,Green Party of England and Wales_36FC1AD1066F175D,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,List of nuclear power accidents by country_826424544DF0C8FB,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,List of current members of the Rajya Sabha_740BB0042E1903E0,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,The Power of Love (Jennifer Rush song)_53CBAD55E37D51E5,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,Pancho and Lefty_A6657B5D45210090,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,Bill Clinton_CD39DF04181C212B,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,Standing committee (United States Congress)_75B14B5A898184E0,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,Zachary Taylor_F651D38177F95A49,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,You've Really Got a Hold on Me_F385A43CF52C6A9A,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,Freedom of religion in the United States_10EE7DC4F942A002,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,In the Heat of the Night (Ray Charles song)_BFCBFD94609AE549,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,Global spread of the printing press_2B992C4BDF39A7C0,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,Red Hot Chili Peppers_A3C30A71A5CB5205,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,American Civil War_F0EB060AC9F8B9A,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,Evita (1996 film)_7496389E1BDB9076,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,Provinces and territories of Canada_E80FFCAC2858CA1F,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,Baltimore Orioles_B0CB29832F73101D,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,"Italian general election, 2018_CCAA6DF1F1FDA0A0",Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,Federalist No. 51_F1E5C71A7FDEF5AC,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,Kentucky and Virginia Resolutions_F1E5C71A7FDEF5AC,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,List of current members of the Rajya Sabha_59FFAF546448E0D,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,Newfoundland and Labrador New Democratic Party_56441C79CA1FD4C8,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,Atlantic hurricane season_578DB95BE4E98951,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,List of Grand Theft Auto: San Andreas characters_F8B88ABFB841D7B3,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,112th United States Congress_F012B82747F417DA,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,What I've Done_377F4968CDB5122B,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,Battle of Appomattox Court House_F0EB060AC9F8B9A,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,Battle of Gettysburg_C3A7360663C6366B,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,Second Battle of Bull Run_F0EB060AC9F8B9A,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,List of Presidents of the United States by other offices held_57D2186CC6F607C7,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,Benito Mussolini_2F46680672DD961F,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,Suits (season 7)_C1F3E59BF9710E8,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,Standing committee (United States Congress)_A30F22F8736101A,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,Who's Lovin' You_8FC1FB1878A12CA7,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,"United States Senate elections, 1818 and 1819_21065369A67506D",Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
