query,top tables,target table,target answer
who starred in the film walk the line,Adaptations of Agatha Christie_FEFC7600BEF12BFF,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Amazons (DC Comics)_46A2330309B67AE,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Fight Club_56475140098FCC17,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Freaks and Geeks (soundtrack)_13D3A0502AEB4310,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,I Want You to Stay_FD8AA591080B1456,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Cast Your Fate to the Wind_6F65843891ABF2CD,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Revival (Eminem album)_6B7D046B9EB50671,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Golden Globe Award for Best Actor – Motion Picture Drama_CD25CECD88E40608,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,In the Heart of the Sea (film)_E2A7CE3FD04EFC42,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,K9 (Doctor Who)_DB151BE730E3D9A0,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Heartache Tonight_EE92BA31A3F2BD65,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Masters of the Universe_D192000E898A67E0,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,The Sword in the Stone (film)_E4D6850D6555E9C5,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,K9 (Doctor Who)_D83F4C105859300D,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,The Governor (The Walking Dead)_FF59CCA87BB9955F,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Tangled Up in Blue_EA446DE46138DB9C,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,The Amazing Spider-Man (2012 film)_C47731C62914A6DB,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Curse of the Billy Goat_752847D6F5274B1E,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,The Cat in the Hat (film)_9B8169AB23876814,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Menin Gate_92D929DFEAF65AA4,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,The Cat in the Hat (film)_8BE0022905B6E407,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,The Cat in the Hat (film)_EFC3D80F893EC432,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Who Says You Can't Go Home_F89575336BF56A85,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,List of United States presidential assassination attempts and plots_1F1583ED61288430,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Media cross-ownership in the United States_F0A223B6A9022174,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,The Dark Knight Rises (soundtrack)_16B337B515D3A123,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Catch the Wind_DACC21F225ED392A,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Who's the Boss?_567D6DF461F148CD,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,My Maria_DFA3E337C2D9E55E,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Selective Service Act of 1917_377068D3220E9E88,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,The X-Files (film)_D77C0DD079D009E2,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Circle of latitude_18B3918842B4F9D,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Ariana Richards_1139187A0A7A0738,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,The Jungle Book (2016 film)_52191D4D81E926F4,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Aaron Paul_47BE2C5BA9F7206A,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,List of members of the United Nations Security Council_582E868938B5ACB0,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Timeline of the evolutionary history of life_3E262333A831040C,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,"Kiss Me, Kate_4CCE6790647F64F7",Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Donna Hayward_5DC5CBC57FA493F4,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Masters of the Universe_B2C8FBE64FAAF72D,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,List of school shootings in the United States_AB4A1CBE30FD29ED,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Spider-Man (2002 film)_7895A8100B9EB4B6,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Robbie Coltrane_B6B6AFDD3C134670,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Back to the Future Part II_752847D6F5274B1E,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Dancing with the Stars (Irish TV series)_DF66A6254D3B27FE,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Coraline_FC246450EC63BBA4,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Zoe Saldana_8664014E59F638A4,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Singin' in the Rain_26B928A99B5FB2C,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Music of Twin Peaks_4A49877C74E8B5A3,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,The Man Who Can't Be Moved_9B4EAEFD5F3D49D,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,A Million Ways to Die in the West_A16449B1668447D,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Manic Monday_9360B710657F8577,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,The Lord of the Rings: The Return of the King_68154D1F73DD5EB8,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Headquarters of the United Nations_AD5C1E3BEA3F9ABF,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,List of The Melancholy of Haruhi Suzumiya episodes_46261B6B5EE2E8FC,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Always on My Mind_EF3B9365CF5FEB82,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Trans-Siberian Railway_AC620CE2970319E4,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Permanent members of the United Nations Security Council_3922A378EFCD3B4,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Simon Templar_1D8D119FD20CFBFA,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Take Me Out to the Ball Game_752847D6F5274B1E,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Blowin' in the Wind_FF85C8C71506CB30,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,The X-Files (film)_7E7DC6B41C2F3AF4,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Life Sentence (TV series)_AC34FD7589970B78,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Michael Rooker_18649001C1FF9B59,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Tobias Menzies_12368C2E49FBAF53,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Herbert Hoover_57EBF9852F8BA828,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,List of Neighbours characters (2017)_91CB22297D2E2125,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Walk It Talk It_A62DED8CA04CEEA5,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,List of Stuck in the Middle episodes_E16A5CA3DEC9BD6B,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Thou shalt not take the name of the Lord thy God in vain_A9E689D215E180C6,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,2011 Tōhoku earthquake and tsunami_44507365BA4E4733,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Mark Felt: The Man Who Brought Down the White House_DE9C150861AADF78,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Stop! In the Name of Love_F91E0CB90F86E3E1,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,List of James Bond vehicles_5DC6CBC49F0920C,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,The Boy in the Striped Pyjamas (film)_42AE96D91FD6949,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,The Boy in the Striped Pyjamas (film)_5FB4A4C2E6A55151,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Dave Madden_5696FAADE6CF6DE1,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Member states of the United Nations_AD5C1E3BEA3F9ABF,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Justice League (film)_AFABC3C5A2BAFC00,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,List of Scorpion episodes_A1221F891F68B3A4,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Bull (2016 TV series)_DC206EAE9750F41F,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,American International Pictures_7F3266D196CF4B6,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Where Were You (When the World Stopped Turning)_7BAD3CACF98638DC,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,The Jungle Book (1967 film)_E5C03C665152E923,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,List of death row inmates in the United States_A45750BC40C2699B,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,The Motorcycle Diaries (film)_6BA28C9436E75151,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,List of Steven Universe episodes_A83D7D20D0736890,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,The Fall (TV series)_9A064FBB235C35C5,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,An American in Paris (film)_DE02957C56BA8F1D,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,I Swear_4921C61205F8168B,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Mysteries at the Museum_24752FA4081FE618,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,The Princess Diaries (film)_25165D70A4657EB1,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Cillian Murphy_E81C776BF742D5B8,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,List of Star vs. the Forces of Evil episodes_E49FB4F226343886,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
